task_id,department,criticality,urgency,asset_condition,overdue,overdue_days,failure_history,estimated_duration_hours,safety_critical,passenger_impact,priority_score,maintenance_priority_class
TASK-4133,Engineering,HIGH,IMMEDIATE,POOR,False,0,1,1.6,1,1,90.93759682406505,CRITICAL
TASK-4134,S&T,ROUTINE,NORMAL,FAIR,True,8,2,1.8,0,1,35.825196519233096,LOW
TASK-4135,Engineering,CRITICAL,HIGH,FAILED,False,0,0,1.3,1,0,93.85891232782734,CRITICAL
TASK-4136,S&T,LOW,NORMAL,GOOD,False,0,0,4.5,0,0,12.057484317959137,LOW
TASK-4137,S&T,LOW,NORMAL,FAIR,False,0,1,1.1,0,1,17.983435707964418,LOW
TASK-4138,Engineering,HIGH,MEDIUM,DEGRADED,True,13,0,1.7,1,1,79.04406528566345,HIGH
TASK-4139,S&T,ROUTINE,NORMAL,FAIR,False,0,2,2.1,0,1,29.378467140149297,LOW
TASK-4140,Engineering,CRITICAL,IMMEDIATE,FAILED,False,0,1,2.1,1,1,100.0,CRITICAL
TASK-4141,Traction,ROUTINE,NORMAL,GOOD,False,0,2,6.8,0,0,10.922655199980753,LOW
TASK-4142,Traction,ROUTINE,NORMAL,GOOD,False,0,4,3.4,0,1,24.357355618892576,LOW
TASK-4143,S&T,HIGH,IMMEDIATE,POOR,False,0,1,0.9,1,0,86.9714350978874,CRITICAL
TASK-4144,Engineering,ROUTINE,NORMAL,GOOD,True,4,2,6.3,0,0,33.63238857625323,LOW
TASK-4145,Engineering,LOW,NORMAL,FAIR,False,0,2,3.3,0,1,16.474360610784714,LOW
TASK-4146,Engineering,LOW,MEDIUM,FAIR,True,14,3,1.2,0,1,44.215879247233815,LOW
TASK-4147,S&T,ROUTINE,MEDIUM,GOOD,True,5,1,7.9,0,0,35.91661796267833,LOW
TASK-4148,S&T,MEDIUM,NORMAL,FAIR,True,6,2,5.6,0,1,34.80603191460084,LOW
TASK-4149,Engineering,MEDIUM,NORMAL,FAIR,False,0,2,7.7,0,1,24.570423635047593,LOW
TASK-4150,Engineering,ROUTINE,MEDIUM,FAIR,False,0,1,5.9,0,1,31.860224435512695,LOW
TASK-4151,Engineering,CRITICAL,HIGH,POOR,True,28,0,4.3,1,1,100.0,CRITICAL
TASK-4152,S&T,HIGH,MEDIUM,DEGRADED,False,0,2,4.7,1,1,66.33234845468154,HIGH
TASK-4153,Engineering,CRITICAL,IMMEDIATE,FAILED,True,18,1,2.1,1,1,100.0,CRITICAL
TASK-4154,Traction,CRITICAL,IMMEDIATE,POOR,False,0,1,7.5,1,1,98.44859722361696,CRITICAL
TASK-4155,Engineering,ROUTINE,NORMAL,FAIR,False,0,2,2.1,0,1,16.951603526701753,LOW
TASK-4156,S&T,MEDIUM,HIGH,DEGRADED,True,11,2,1.8,1,0,86.04388330153617,CRITICAL
TASK-4157,S&T,HIGH,HIGH,DEGRADED,True,6,1,0.6,1,1,78.3519590021522,HIGH
TASK-4158,Engineering,CRITICAL,IMMEDIATE,POOR,True,22,1,2.2,1,1,100.0,CRITICAL
TASK-4159,Traction,HIGH,MEDIUM,DEGRADED,True,19,0,5.4,1,1,78.36731698311836,HIGH
TASK-4160,S&T,ROUTINE,NORMAL,GOOD,False,0,0,1.0,0,1,19.191554459874695,LOW
TASK-4161,Engineering,HIGH,IMMEDIATE,POOR,False,0,2,2.8,1,0,99.96384500823548,CRITICAL
TASK-4162,Traction,CRITICAL,HIGH,POOR,False,0,1,7.9,1,1,88.03688584814408,CRITICAL
TASK-4163,Engineering,CRITICAL,IMMEDIATE,FAILED,True,7,1,6.4,1,1,100.0,CRITICAL
TASK-4164,Traction,LOW,NORMAL,FAIR,False,0,2,2.4,0,0,20.04834309150766,LOW
TASK-4165,Engineering,CRITICAL,IMMEDIATE,FAILED,True,18,1,2.9,1,0,100.0,CRITICAL
TASK-4166,Traction,HIGH,IMMEDIATE,POOR,False,0,2,5.6,1,1,96.80735988935878,CRITICAL
TASK-4167,Traction,LOW,NORMAL,FAIR,False,0,3,3.0,0,1,37.37704361846445,LOW
TASK-4168,Traction,MEDIUM,MEDIUM,DEGRADED,True,4,2,7.8,0,0,44.08650114039057,LOW
TASK-4169,Traction,CRITICAL,IMMEDIATE,POOR,True,2,1,1.0,1,1,100.0,CRITICAL
TASK-4170,Engineering,CRITICAL,IMMEDIATE,FAILED,False,0,1,7.3,1,1,100.0,CRITICAL
TASK-4171,S&T,HIGH,HIGH,POOR,True,20,2,4.3,1,1,100.0,CRITICAL
TASK-4172,Traction,ROUTINE,NORMAL,FAIR,False,0,2,4.3,0,1,23.476766878708982,LOW
TASK-4173,Traction,ROUTINE,NORMAL,GOOD,True,11,0,2.2,0,1,37.8266402749995,LOW
TASK-4174,Traction,ROUTINE,NORMAL,GOOD,False,0,3,2.8,0,0,26.42719342609955,LOW
TASK-4175,Traction,CRITICAL,HIGH,POOR,True,22,1,6.2,1,1,100.0,CRITICAL
TASK-4176,Traction,MEDIUM,NORMAL,GOOD,True,10,1,0.9,0,1,50.938146794774774,MEDIUM
TASK-4177,S&T,HIGH,HIGH,POOR,False,0,0,2.7,1,1,79.67338238860295,HIGH
TASK-4178,Engineering,CRITICAL,IMMEDIATE,POOR,False,0,1,2.0,1,0,100.0,CRITICAL
TASK-4179,Engineering,LOW,NORMAL,FAIR,True,10,0,7.4,0,1,39.79017634314415,LOW
TASK-4180,Traction,CRITICAL,HIGH,POOR,True,5,2,6.0,1,0,100.0,CRITICAL
TASK-4181,S&T,ROUTINE,NORMAL,FAIR,True,30,3,2.6,0,1,41.88548204511763,LOW
TASK-4182,Traction,ROUTINE,NORMAL,GOOD,False,0,5,4.4,0,0,30.465791311736286,LOW
TASK-4183,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,2,6.1,1,1,58.506883582144596,MEDIUM
TASK-4184,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,3,3.1,0,0,41.188225325485746,LOW
TASK-4185,Engineering,HIGH,IMMEDIATE,FAILED,False,0,1,0.9,1,0,98.97016752483735,CRITICAL
TASK-4186,Traction,ROUTINE,NORMAL,FAIR,False,0,0,6.5,0,1,24.370467013824744,LOW
TASK-4187,Traction,MEDIUM,NORMAL,FAIR,False,0,1,5.1,0,1,34.70187065465519,LOW
TASK-4188,S&T,CRITICAL,IMMEDIATE,FAILED,True,12,0,2.9,1,1,100.0,CRITICAL
TASK-4189,S&T,LOW,NORMAL,GOOD,True,34,0,1.0,0,1,43.797068871109076,LOW
TASK-4190,S&T,ROUTINE,NORMAL,GOOD,False,0,1,7.7,0,1,16.65932883997903,LOW
TASK-4191,Engineering,ROUTINE,NORMAL,FAIR,False,0,1,7.5,0,0,23.065452874344857,LOW
TASK-4192,Engineering,LOW,NORMAL,GOOD,False,0,1,1.8,0,1,27.658429151253618,LOW
TASK-4193,Traction,LOW,NORMAL,FAIR,True,15,0,2.3,0,1,41.72315252317255,LOW
TASK-4194,Engineering,HIGH,HIGH,POOR,True,16,0,5.9,1,1,100.0,CRITICAL
TASK-4195,S&T,MEDIUM,NORMAL,FAIR,True,2,1,5.9,0,1,39.696815320357864,LOW
TASK-4196,Engineering,HIGH,IMMEDIATE,POOR,False,0,0,1.8,1,1,97.3230634182321,CRITICAL
TASK-4197,Engineering,HIGH,MEDIUM,DEGRADED,True,18,1,2.6,1,1,80.91267773481817,CRITICAL
TASK-4198,S&T,ROUTINE,NORMAL,FAIR,True,2,0,2.5,0,1,22.42014373619268,LOW
TASK-4199,S&T,MEDIUM,NORMAL,GOOD,False,0,2,7.6,0,0,39.97592701201549,LOW
TASK-4200,S&T,HIGH,IMMEDIATE,POOR,False,0,1,3.3,1,1,86.27545871180511,CRITICAL
TASK-4201,S&T,CRITICAL,HIGH,POOR,False,0,2,3.7,1,0,100.0,CRITICAL
TASK-4202,Traction,CRITICAL,IMMEDIATE,POOR,True,51,2,6.2,1,1,100.0,CRITICAL
TASK-4203,S&T,ROUTINE,NORMAL,GOOD,True,5,2,6.2,0,1,35.024076564459165,LOW
TASK-4204,S&T,ROUTINE,NORMAL,GOOD,True,6,1,6.2,0,1,27.989430418856973,LOW
TASK-4205,S&T,CRITICAL,HIGH,FAILED,True,9,0,4.5,1,1,100.0,CRITICAL
TASK-4206,Traction,ROUTINE,NORMAL,FAIR,True,30,1,2.4,0,1,40.36336279739282,LOW
TASK-4207,S&T,MEDIUM,HIGH,DEGRADED,True,26,2,3.9,1,1,81.74045734046399,CRITICAL
TASK-4208,S&T,HIGH,IMMEDIATE,FAILED,True,7,0,5.0,1,1,100.0,CRITICAL
TASK-4209,Engineering,MEDIUM,MEDIUM,DEGRADED,True,44,2,1.5,0,1,53.99199079656604,MEDIUM
TASK-4210,S&T,ROUTINE,MEDIUM,FAIR,False,0,0,1.7,0,1,30.825617917037725,LOW
TASK-4211,Engineering,ROUTINE,NORMAL,GOOD,False,0,3,0.6,0,1,24.254486718801843,LOW
TASK-4212,Traction,HIGH,HIGH,DEGRADED,False,0,2,4.2,1,1,77.01267682793433,HIGH
TASK-4213,S&T,CRITICAL,IMMEDIATE,POOR,False,0,2,7.8,1,1,100.0,CRITICAL
TASK-4214,S&T,HIGH,HIGH,POOR,True,25,0,4.2,1,1,100.0,CRITICAL
TASK-4215,Traction,HIGH,IMMEDIATE,FAILED,False,0,1,1.0,1,1,90.45303027283362,CRITICAL
TASK-4216,Engineering,ROUTINE,MEDIUM,GOOD,False,0,0,3.4,0,1,32.648051470822956,LOW
TASK-4217,Traction,ROUTINE,NORMAL,FAIR,True,3,3,2.0,0,1,35.04391664890066,LOW
TASK-4218,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,1,6.3,1,1,53.261991033260244,MEDIUM
TASK-4219,Traction,HIGH,MEDIUM,DEGRADED,False,0,2,4.3,1,0,62.389650875731775,MEDIUM
TASK-4220,S&T,HIGH,MEDIUM,DEGRADED,False,0,5,5.7,1,1,64.07780966098457,MEDIUM
TASK-4221,Traction,HIGH,HIGH,POOR,True,7,0,7.4,1,1,98.14941744202575,CRITICAL
TASK-4222,Traction,ROUTINE,NORMAL,FAIR,True,3,4,2.3,0,1,21.8018621822322,LOW
TASK-4223,Engineering,MEDIUM,HIGH,DEGRADED,True,1,2,5.2,0,1,49.78265134847801,MEDIUM
TASK-4224,Traction,ROUTINE,NORMAL,GOOD,True,11,3,5.7,0,0,42.64810570978458,LOW
TASK-4225,Traction,MEDIUM,MEDIUM,FAIR,False,0,2,2.5,0,1,44.14960738506083,LOW
TASK-4226,S&T,ROUTINE,NORMAL,FAIR,True,6,3,2.4,0,0,34.3041410199045,LOW
TASK-4227,Traction,CRITICAL,HIGH,FAILED,True,20,0,7.6,1,1,100.0,CRITICAL
TASK-4228,Engineering,ROUTINE,NORMAL,GOOD,True,17,0,1.4,0,1,38.467740999944056,LOW
TASK-4229,Engineering,CRITICAL,HIGH,POOR,True,13,1,3.5,1,1,100.0,CRITICAL
TASK-4230,Traction,LOW,NORMAL,GOOD,False,0,1,4.4,0,1,18.91447034564414,LOW
TASK-4231,Engineering,CRITICAL,IMMEDIATE,POOR,False,0,2,1.7,1,0,100.0,CRITICAL
TASK-4232,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,1,5.7,1,1,49.94931869114509,MEDIUM
TASK-4233,Traction,CRITICAL,IMMEDIATE,FAILED,False,0,1,5.4,1,1,100.0,CRITICAL
TASK-4234,S&T,CRITICAL,HIGH,FAILED,False,0,0,2.8,1,1,91.42547076475209,CRITICAL
TASK-4235,S&T,MEDIUM,NORMAL,GOOD,True,31,5,1.3,0,1,57.32142683500225,MEDIUM
TASK-4236,Traction,HIGH,MEDIUM,DEGRADED,True,5,2,6.6,1,1,71.25319666645078,HIGH
TASK-4237,S&T,MEDIUM,NORMAL,FAIR,True,4,0,7.5,0,0,38.79982120137909,LOW
TASK-4238,S&T,HIGH,HIGH,DEGRADED,False,0,3,0.5,1,1,72.51247231177857,HIGH
TASK-4239,Engineering,CRITICAL,IMMEDIATE,POOR,False,0,2,0.5,1,1,100.0,CRITICAL
TASK-4240,Engineering,CRITICAL,HIGH,POOR,True,23,4,4.4,1,0,100.0,CRITICAL
TASK-4241,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,2,6.0,0,1,34.3655758385691,LOW
TASK-4242,Engineering,ROUTINE,NORMAL,FAIR,True,18,1,3.3,0,1,44.498963377394986,LOW
TASK-4243,Traction,ROUTINE,NORMAL,FAIR,True,33,2,2.0,0,1,44.084810747774995,LOW
TASK-4244,Engineering,HIGH,IMMEDIATE,FAILED,False,0,0,7.6,1,0,98.29420992185742,CRITICAL
TASK-4245,S&T,HIGH,HIGH,FAILED,True,6,1,6.6,1,0,96.18122863661631,CRITICAL
TASK-4246,Engineering,ROUTINE,NORMAL,FAIR,False,0,1,0.9,0,1,22.64501379006892,LOW
TASK-4247,Engineering,ROUTINE,NORMAL,FAIR,True,4,1,2.4,0,1,27.190206043449887,LOW
TASK-4248,S&T,HIGH,HIGH,POOR,True,8,3,5.2,1,1,93.25938026783729,CRITICAL
TASK-4249,Traction,LOW,NORMAL,GOOD,True,22,0,7.0,0,1,43.11819211017005,LOW
TASK-4250,Engineering,ROUTINE,NORMAL,GOOD,True,9,3,2.7,0,1,37.07157278156449,LOW
TASK-4251,S&T,ROUTINE,MEDIUM,GOOD,True,21,2,2.6,0,1,56.81444909839088,MEDIUM
TASK-4252,S&T,LOW,NORMAL,GOOD,False,0,2,4.9,0,1,34.57271731150651,LOW
TASK-4253,S&T,CRITICAL,HIGH,POOR,False,0,1,5.5,1,1,97.305658784744,CRITICAL
TASK-4254,Engineering,LOW,NORMAL,GOOD,True,24,1,1.0,0,0,36.66677327454514,LOW
TASK-4255,Engineering,CRITICAL,IMMEDIATE,FAILED,False,0,6,6.4,1,1,100.0,CRITICAL
TASK-4256,Engineering,ROUTINE,MEDIUM,GOOD,True,11,0,2.1,0,1,33.96599177582355,LOW
TASK-4257,Engineering,HIGH,HIGH,POOR,True,8,0,5.0,1,1,96.61576675252522,CRITICAL
TASK-4258,S&T,HIGH,IMMEDIATE,POOR,True,1,1,4.0,1,1,94.54459636738878,CRITICAL
TASK-4259,S&T,HIGH,IMMEDIATE,FAILED,True,21,2,3.7,1,1,100.0,CRITICAL
TASK-4260,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,1,8.0,1,0,52.6676125412768,MEDIUM
TASK-4261,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,3,5.5,0,1,38.04312888304031,LOW
TASK-4262,S&T,HIGH,HIGH,FAILED,False,0,2,0.9,1,0,86.05979376925374,CRITICAL
TASK-4263,S&T,HIGH,HIGH,DEGRADED,True,15,3,6.5,1,0,90.19039952230725,CRITICAL
TASK-4264,Engineering,CRITICAL,HIGH,POOR,True,16,0,7.0,1,0,100.0,CRITICAL
TASK-4265,S&T,ROUTINE,NORMAL,FAIR,True,13,0,0.7,0,1,33.339007668434476,LOW
TASK-4266,Engineering,CRITICAL,HIGH,FAILED,False,0,2,2.6,1,1,100.0,CRITICAL
TASK-4267,Traction,ROUTINE,NORMAL,FAIR,False,0,1,3.3,0,0,27.380893668024576,LOW
TASK-4268,Traction,HIGH,IMMEDIATE,POOR,False,0,0,4.4,1,1,86.37571662153083,CRITICAL
TASK-4269,Traction,MEDIUM,MEDIUM,FAIR,True,7,4,0.5,0,0,46.433330167986334,MEDIUM
TASK-4270,Traction,MEDIUM,MEDIUM,DEGRADED,True,1,1,0.6,0,1,35.59238860640648,LOW
TASK-4271,S&T,MEDIUM,NORMAL,GOOD,False,0,1,7.8,0,1,26.046452840274195,LOW
TASK-4272,Traction,MEDIUM,MEDIUM,DEGRADED,True,4,1,5.6,0,1,44.42265833170644,LOW
TASK-4273,Engineering,HIGH,HIGH,FAILED,False,0,0,4.1,1,1,83.90128125989092,CRITICAL
TASK-4274,Traction,CRITICAL,IMMEDIATE,FAILED,True,10,1,6.5,1,0,100.0,CRITICAL
TASK-4275,S&T,HIGH,HIGH,POOR,False,0,2,7.5,1,1,89.81695781362458,CRITICAL
TASK-4276,S&T,LOW,NORMAL,GOOD,False,0,1,6.0,0,1,34.801977423497895,LOW
TASK-4277,S&T,CRITICAL,IMMEDIATE,FAILED,True,20,2,2.0,1,0,100.0,CRITICAL
TASK-4278,Engineering,CRITICAL,HIGH,FAILED,False,0,0,7.1,1,1,93.84671915565976,CRITICAL
TASK-4279,Traction,CRITICAL,IMMEDIATE,FAILED,False,0,1,0.7,1,1,100.0,CRITICAL
TASK-4280,S&T,ROUTINE,NORMAL,GOOD,False,0,0,2.8,0,0,18.122358700989718,LOW
TASK-4281,Traction,HIGH,IMMEDIATE,FAILED,True,18,2,7.9,1,1,100.0,CRITICAL
TASK-4282,S&T,ROUTINE,NORMAL,FAIR,False,0,2,7.2,0,1,23.054608960675644,LOW
TASK-4283,Engineering,HIGH,IMMEDIATE,POOR,False,0,1,5.5,1,1,93.12139140545355,CRITICAL
TASK-4284,Engineering,ROUTINE,NORMAL,FAIR,False,0,1,2.1,0,0,22.44251736908941,LOW
TASK-4285,Traction,MEDIUM,NORMAL,GOOD,True,14,2,1.3,0,1,52.72806046448502,MEDIUM
TASK-4286,Traction,ROUTINE,NORMAL,GOOD,False,0,3,1.7,0,0,30.106238971383636,LOW
TASK-4287,S&T,CRITICAL,HIGH,POOR,False,0,2,6.2,1,1,96.54965620678398,CRITICAL
TASK-4288,Engineering,MEDIUM,MEDIUM,DEGRADED,True,5,1,5.5,0,1,48.43048160052187,MEDIUM
TASK-4289,Traction,MEDIUM,NORMAL,GOOD,False,0,2,5.5,0,1,41.85810395244103,LOW
TASK-4290,Traction,HIGH,HIGH,POOR,False,0,1,1.2,1,1,82.3117175997801,CRITICAL
TASK-4291,Traction,MEDIUM,HIGH,DEGRADED,True,3,2,7.0,0,1,53.844655261542364,MEDIUM
TASK-4292,Traction,CRITICAL,HIGH,FAILED,True,3,2,1.0,1,1,98.5542895995969,CRITICAL
TASK-4293,S&T,HIGH,HIGH,POOR,True,11,1,7.3,1,1,100.0,CRITICAL
TASK-4294,Traction,CRITICAL,HIGH,POOR,True,16,3,5.4,1,1,100.0,CRITICAL
TASK-4295,Traction,CRITICAL,IMMEDIATE,POOR,False,0,2,6.6,1,0,100.0,CRITICAL
TASK-4296,Engineering,HIGH,MEDIUM,DEGRADED,True,5,0,1.4,1,1,70.61332107959079,HIGH
TASK-4297,Engineering,ROUTINE,NORMAL,GOOD,True,13,3,1.2,0,1,47.057041755946656,MEDIUM
TASK-4298,Traction,CRITICAL,HIGH,FAILED,True,3,2,7.5,1,1,100.0,CRITICAL
TASK-4299,Traction,ROUTINE,NORMAL,GOOD,True,25,0,4.8,0,0,38.44777067379516,LOW
TASK-4300,Engineering,MEDIUM,HIGH,DEGRADED,True,15,2,7.7,0,1,63.52003782791098,MEDIUM
TASK-4301,Traction,ROUTINE,NORMAL,GOOD,False,0,2,2.8,0,1,16.37672971754361,LOW
TASK-4302,Traction,CRITICAL,IMMEDIATE,FAILED,True,11,0,1.9,1,1,100.0,CRITICAL
TASK-4303,S&T,HIGH,HIGH,POOR,True,21,0,2.9,1,1,100.0,CRITICAL
TASK-4304,S&T,LOW,NORMAL,FAIR,True,27,0,4.4,0,1,40.02965249048923,LOW
TASK-4305,Traction,CRITICAL,IMMEDIATE,FAILED,True,8,0,2.2,1,1,100.0,CRITICAL
TASK-4306,S&T,ROUTINE,MEDIUM,GOOD,True,5,4,4.5,0,1,35.57395060689619,LOW
TASK-4307,S&T,MEDIUM,MEDIUM,DEGRADED,True,7,1,1.6,1,0,63.025559885601865,MEDIUM
TASK-4308,S&T,MEDIUM,MEDIUM,FAIR,True,14,2,4.2,0,1,54.36968917825494,MEDIUM
TASK-4309,S&T,LOW,NORMAL,FAIR,True,15,1,5.0,0,1,46.37293822904904,MEDIUM
TASK-4310,Engineering,ROUTINE,NORMAL,GOOD,False,0,3,5.0,0,0,35.061153311061815,LOW
TASK-4311,S&T,HIGH,HIGH,FAILED,False,0,2,7.9,1,1,89.52143161116099,CRITICAL
TASK-4312,Engineering,MEDIUM,MEDIUM,DEGRADED,True,19,2,8.0,0,1,63.95529712111282,MEDIUM
TASK-4313,Traction,CRITICAL,HIGH,FAILED,False,0,1,4.1,1,1,93.73631857218244,CRITICAL
TASK-4314,Engineering,HIGH,HIGH,POOR,False,0,1,2.7,1,1,78.28143501106699,HIGH
TASK-4315,S&T,LOW,MEDIUM,GOOD,False,0,0,7.9,0,1,33.96225411569296,LOW
TASK-4316,S&T,ROUTINE,NORMAL,FAIR,True,27,2,6.7,0,0,39.46171145879268,LOW
TASK-4317,Engineering,MEDIUM,NORMAL,FAIR,True,26,3,5.8,0,1,54.00501927888852,MEDIUM
TASK-4318,Engineering,MEDIUM,NORMAL,FAIR,True,3,2,6.9,0,1,38.83153539564718,LOW
TASK-4319,Traction,HIGH,HIGH,POOR,False,0,3,2.7,1,0,94.49661345212766,CRITICAL
TASK-4320,Traction,ROUTINE,NORMAL,FAIR,False,0,2,7.9,0,1,20.37264145320949,LOW
TASK-4321,Traction,CRITICAL,HIGH,POOR,False,0,3,3.0,1,0,100.0,CRITICAL
TASK-4322,Traction,HIGH,IMMEDIATE,POOR,False,0,3,7.9,1,1,100.0,CRITICAL
TASK-4323,S&T,CRITICAL,IMMEDIATE,POOR,False,0,3,1.0,1,1,96.72374730223669,CRITICAL
TASK-4324,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,1,2.6,0,1,39.24811252214217,LOW
TASK-4325,Engineering,HIGH,IMMEDIATE,FAILED,False,0,1,3.5,1,1,93.84750742876624,CRITICAL
TASK-4326,Engineering,MEDIUM,HIGH,DEGRADED,True,15,1,6.1,0,1,66.02252093039277,HIGH
TASK-4327,Traction,ROUTINE,NORMAL,GOOD,False,0,1,6.9,0,1,23.853527835577918,LOW
TASK-4328,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,1,3.9,0,1,35.728049846789,LOW
TASK-4329,Engineering,CRITICAL,HIGH,FAILED,True,22,2,1.5,1,1,100.0,CRITICAL
TASK-4330,Traction,CRITICAL,IMMEDIATE,POOR,False,0,1,2.7,1,1,99.375367396098,CRITICAL
TASK-4331,Engineering,ROUTINE,MEDIUM,FAIR,False,0,0,2.1,0,1,27.80392434563714,LOW
TASK-4332,Traction,ROUTINE,NORMAL,FAIR,False,0,2,6.0,0,1,27.14189190195608,LOW
TASK-4333,Engineering,HIGH,HIGH,DEGRADED,False,0,0,5.9,1,1,72.5755976455457,HIGH
TASK-4334,Traction,MEDIUM,NORMAL,GOOD,True,2,2,5.6,0,1,33.24912483008285,LOW
TASK-4335,Engineering,CRITICAL,HIGH,POOR,True,25,3,7.6,1,0,100.0,CRITICAL
TASK-4336,S&T,LOW,NORMAL,FAIR,True,21,1,7.4,0,1,47.82943369734208,MEDIUM
TASK-4337,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,1,7.8,0,0,41.217299481543094,LOW
TASK-4338,Engineering,ROUTINE,NORMAL,GOOD,False,0,1,1.4,0,0,18.678595127628395,LOW
TASK-4339,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,4,5.0,0,1,47.667898109174054,MEDIUM
TASK-4340,Engineering,CRITICAL,IMMEDIATE,POOR,True,3,0,2.3,1,1,100.0,CRITICAL
TASK-4341,Engineering,LOW,MEDIUM,FAIR,False,0,1,3.5,0,0,22.87984442037299,LOW
TASK-4342,S&T,HIGH,HIGH,FAILED,True,13,1,7.7,1,1,100.0,CRITICAL
TASK-4343,Traction,HIGH,HIGH,POOR,True,15,3,6.3,1,0,100.0,CRITICAL
TASK-4344,Traction,ROUTINE,NORMAL,GOOD,False,0,1,6.3,0,0,19.75856367877339,LOW
TASK-4345,Traction,HIGH,HIGH,POOR,True,8,0,2.6,1,0,100.0,CRITICAL
TASK-4346,Traction,CRITICAL,IMMEDIATE,POOR,False,0,2,3.3,1,0,100.0,CRITICAL
TASK-4347,Engineering,ROUTINE,NORMAL,GOOD,False,0,2,1.1,0,1,25.350970606396572,LOW
TASK-4348,S&T,CRITICAL,IMMEDIATE,FAILED,True,15,3,2.2,1,0,100.0,CRITICAL
TASK-4349,Traction,HIGH,IMMEDIATE,FAILED,False,0,3,7.9,1,1,100.0,CRITICAL
TASK-4350,S&T,HIGH,MEDIUM,DEGRADED,False,0,1,5.7,1,0,51.75622985776444,MEDIUM
TASK-4351,Engineering,CRITICAL,HIGH,FAILED,False,0,1,1.9,1,1,99.78968890762187,CRITICAL
TASK-4352,S&T,CRITICAL,IMMEDIATE,POOR,False,0,1,2.7,1,1,100.0,CRITICAL
TASK-4353,Engineering,MEDIUM,NORMAL,GOOD,True,23,1,2.9,0,0,49.27735941532652,MEDIUM
TASK-4354,Traction,CRITICAL,IMMEDIATE,FAILED,True,15,0,1.9,1,1,100.0,CRITICAL
TASK-4355,Traction,LOW,NORMAL,GOOD,False,0,0,3.5,0,1,17.21471768554359,LOW
TASK-4356,Traction,CRITICAL,HIGH,FAILED,True,2,3,4.2,1,1,96.65105253682425,CRITICAL
TASK-4357,Traction,CRITICAL,IMMEDIATE,FAILED,False,0,1,4.5,1,1,100.0,CRITICAL
TASK-4358,Traction,ROUTINE,NORMAL,GOOD,False,0,1,6.2,0,1,10.098098879265978,LOW
TASK-4359,Engineering,ROUTINE,NORMAL,GOOD,False,0,2,1.9,0,1,17.227551913188247,LOW
TASK-4360,Traction,MEDIUM,NORMAL,FAIR,True,31,0,0.5,0,1,49.45315466794771,MEDIUM
TASK-4361,S&T,HIGH,MEDIUM,DEGRADED,True,30,3,1.4,1,0,79.52513012951957,HIGH
TASK-4362,Engineering,HIGH,IMMEDIATE,FAILED,False,0,5,2.0,1,1,100.0,CRITICAL
TASK-4363,Engineering,ROUTINE,NORMAL,GOOD,False,0,0,4.7,0,0,26.269658985877403,LOW
TASK-4364,Engineering,ROUTINE,MEDIUM,GOOD,True,12,3,7.8,0,1,58.896668091919395,MEDIUM
TASK-4365,Traction,HIGH,HIGH,DEGRADED,True,7,5,3.2,1,0,91.4879769113,CRITICAL
TASK-4366,Traction,ROUTINE,NORMAL,FAIR,False,0,3,3.7,0,1,18.128951771989403,LOW
TASK-4367,Traction,LOW,MEDIUM,GOOD,False,0,3,2.4,0,1,27.599926158905586,LOW
TASK-4368,Engineering,CRITICAL,HIGH,FAILED,False,0,3,7.3,1,1,90.77188554527199,CRITICAL
TASK-4369,S&T,CRITICAL,IMMEDIATE,FAILED,False,0,4,3.8,1,1,100.0,CRITICAL
TASK-4370,Traction,CRITICAL,HIGH,POOR,True,11,3,5.7,1,1,100.0,CRITICAL
TASK-4371,Traction,MEDIUM,MEDIUM,DEGRADED,True,11,2,5.0,0,1,61.09084707447604,MEDIUM
TASK-4372,Traction,MEDIUM,NORMAL,FAIR,True,1,2,5.7,0,1,31.57779040629377,LOW
TASK-4373,Traction,ROUTINE,NORMAL,GOOD,False,0,1,2.3,0,1,28.562546719772175,LOW
TASK-4374,Engineering,LOW,NORMAL,FAIR,True,2,1,2.7,0,1,23.516077811294082,LOW
TASK-4375,Engineering,MEDIUM,NORMAL,FAIR,True,23,0,5.0,0,0,53.104377079533734,MEDIUM
TASK-4376,Engineering,CRITICAL,IMMEDIATE,FAILED,True,4,1,3.2,1,1,100.0,CRITICAL
TASK-4377,Engineering,CRITICAL,HIGH,FAILED,True,35,0,3.7,1,0,100.0,CRITICAL
TASK-4378,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,0,2.5,0,1,34.70919651748458,LOW
TASK-4379,Traction,ROUTINE,MEDIUM,FAIR,False,0,1,3.5,0,1,14.48596262032615,LOW
TASK-4380,Engineering,MEDIUM,HIGH,DEGRADED,True,4,1,5.6,0,1,48.05209798135428,MEDIUM
